INDICATOR_SEQ,PARENT_SEQ,AGENCY_NAME,INDICATOR_NAME,DESCRIPTION,CATEGORY,FREQUENCY,DESIRED_CHANGE,INDICATOR_UNIT,DECIMAL_PLACES,PERIOD_YEAR,PERIOD_MONTH,YTD_TARGET,YTD_ACTUAL,MONTHLY_TARGET,MONTHLY_ACTUAL
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2009,8,0,97.3,0,97.8
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2009,9,0,97.3,0,98.1
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2009,10,0,97.4,0,97.4
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2009,11,0,97.4,0,98
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2009,12,0,97.3,0,95.7
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2010,1,95.1,98.5,95.1,98.5
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2010,2,95.1,97.5,95.1,96.4
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2010,3,95.1,97,95.1,96.2
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2010,4,95.1,96.5,95.1,95.1
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2010,5,95.1,96.5,95.1,96.2
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2010,6,95.1,96.5,95.1,96.8
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2010,7,95.1,96.4,95.1,95.5
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2010,8,95.1,95.6,95.1,90.5
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2010,9,95.1,95.7,95.1,96
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2010,10,95.1,95.6,95.1,95.2
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2010,11,95.1,95.7,95.1,96.6
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2010,12,95.1,95.9,95.1,96
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2011,1,95.1,93.4,95.1,93.4
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2011,2,95.1,95.3,95.1,97.5
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2011,3,95.1,96.3,95.1,98
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2011,4,95.1,96.7,95.1,98
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2011,5,95.1,96.9,95.1,97.4
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2011,6,95.1,96.9,95.1,97.1
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2011,7,95.1,96.9,95.1,97.2
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2011,8,95.1,96.6,95.1,94.1
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2011,9,95.1,96.3,95.1,94.5
373905,20421,Long Island Rail Road,Hempstead Branch - OTP ,"The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2011,10,95.1,96.4,95.1,96.8
